BBL,borough,zip5,median_household_income,res_unit,eviction_count,hpd_2025_habitability_count,hpd_2025_strict_count,vacate_count,litigation_count,is_aep,lien_amount,water,C,I,dob_violations,winner_score,baseline_score
1000940001,MN,10038,115121.0,1651.0,3.0,16.0,16.0,0.0,0.0,False,382390.0,2593535.91,251.0,5.0,353.0,504.7,13.12
1004770001,MN,10013,159474.0,61.0,3.0,16.0,6.0,0.0,2.0,False,1362.0,377985.71,729.0,0.0,681.0,480.0,130.04
4039070960,QN,11421,89439.0,390.0,3.0,16.0,16.0,0.0,0.0,False,192348.0,30296.920000000002,236.0,0.0,647.0,412.4,17.96
2038630012,BX,10472,43125.0,33.0,3.0,16.0,16.0,1.0,0.0,False,1331604.0,0.0,681.0,0.0,440.0,393.3,101.02
1021220138,MN,10032,56588.0,21.0,3.0,16.0,16.0,0.0,0.0,False,13960.0,0.0,1351.0,0.0,0.0,257.1,99.89
2025060022,BX,10452,37854.0,43.0,3.0,16.0,13.0,0.0,0.0,False,26714.0,0.0,514.0,0.0,198.0,245.2,141.49
3072600028,BK,11235,61689.0,174.0,3.0,16.0,16.0,0.0,0.0,False,2258.0,179684.56,95.0,0.0,183.0,221.7,7.95
2030710047,BX,10457,44911.0,54.0,2.0,16.0,15.0,0.0,17.0,False,36268.0,10800.12,763.0,0.0,48.0,342.5,55.21
3048530043,BK,11226,81084.0,84.0,2.0,16.0,12.0,0.0,1.0,False,18089.0,15580.98,366.0,0.0,91.0,306.5,36.61
1021370065,MN,10032,56588.0,45.0,2.0,16.0,10.0,0.0,3.0,False,13547.0,0.0,470.0,0.0,127.0,279.1,111.4
4050230001,QN,11355,53700.0,88.0,2.0,16.0,13.0,3.0,0.0,False,33046.0,140848.52,362.0,19.0,247.0,255.4,77.53
4053780006,QN,11355,53700.0,20.0,2.0,16.0,15.0,0.0,0.0,False,115313.0,149020.15,237.0,205.0,228.0,231.1,40.74
2032130037,BX,10468,46624.0,36.0,2.0,16.0,14.0,0.0,3.0,False,23805.0,0.0,1054.0,0.0,19.0,204.4,30.62
2031900056,BX,10468,46624.0,63.0,2.0,16.0,15.0,1.0,2.0,False,40967.0,175.04000000000002,293.0,0.0,402.0,200.6,11.06
3022060007,BK,11211,105183.0,35.0,1.0,16.0,15.0,0.0,2.0,True,202517.0,264278.52,419.0,9.0,160.0,328.3,148.9
3007750004,BK,11220,64201.0,6.0,1.0,16.0,10.0,0.0,0.0,True,48283.0,147430.25,489.0,26.0,224.0,323.8,128.81
2032660095,BX,10463,72952.0,21.0,1.0,16.0,15.0,0.0,0.0,False,160552.0,107392.01,632.0,6.0,91.0,321.4,78.5
1017090035,MN,10029,38308.0,21.0,1.0,16.0,16.0,0.0,0.0,False,382973.0,584228.53,642.0,1.0,36.0,281.5,73.18
1007720030,MN,10011,146571.0,8.0,1.0,16.0,12.0,0.0,0.0,True,5794.0,43606.1,592.0,0.0,70.0,267.6,106.43
1020010055,MN,10031,65067.0,31.0,1.0,16.0,11.0,0.0,1.0,False,2803.0,68766.57,135.0,0.0,398.0,233.9,37.65
3067700031,BK,11210,83261.0,96.0,1.0,16.0,13.0,0.0,5.0,False,2681.0,138403.47,251.0,0.0,136.0,232.0,63.05
2035190042,BX,10473,50609.0,60.0,1.0,16.0,13.0,0.0,6.0,False,68359.0,112218.22,402.0,0.0,564.0,220.8,38.92
3068260066,BK,11229,72556.0,42.0,1.0,16.0,13.0,0.0,3.0,False,293325.0,741646.83,82.0,0.0,99.0,203.9,146.74
3050360039,BK,11225,85201.0,40.0,1.0,16.0,5.0,0.0,3.0,False,11286.0,210411.06,421.0,0.0,49.0,184.9,130.15
1007690034,MN,10011,146571.0,11.0,0.0,16.0,14.0,0.0,1.0,False,6693.0,2596.5299999999997,544.0,9.0,25.0,401.6,149.85
3046680050,BK,11212,40060.0,16.0,0.0,16.0,9.0,0.0,0.0,True,1031.0,54423.81,765.0,3.0,149.0,351.4,110.25
1021420200,MN,10033,75585.0,40.0,0.0,16.0,16.0,0.0,2.0,False,25152.0,10584.56,843.0,0.0,314.0,327.6,69.55
3043220016,BK,11207,55419.0,36.0,0.0,16.0,15.0,0.0,0.0,False,290545.0,218825.28,476.0,29.0,211.0,323.1,72.25
3035370030,BK,11212,40060.0,6.0,0.0,16.0,15.0,0.0,5.0,True,168719.0,54148.12,676.0,7.0,0.0,293.0,61.52
1010750045,MN,10036,100225.0,8.0,0.0,16.0,11.0,0.0,0.0,False,2954.0,0.0,778.0,0.0,78.0,247.8,85.8
2039800007,BX,10461,65023.0,72.0,0.0,16.0,11.0,0.0,0.0,False,53189.0,77830.40000000001,450.0,2.0,82.0,243.5,22.99
3046400009,BK,11203,68028.0,34.0,0.0,16.0,14.0,0.0,2.0,False,4470.0,0.0,344.0,0.0,0.0,228.2,48.1
1017170009,MN,10026,74140.0,10.0,0.0,16.0,16.0,0.0,2.0,False,4498.0,643924.75,395.0,0.0,93.0,213.5,151.33
4003940042,QN,11101,116807.0,30.0,0.0,16.0,14.0,0.0,2.0,True,13977.0,100055.46,748.0,0.0,78.0,208.9,97.92
1015110060,MN,10028,168125.0,18.0,0.0,16.0,10.0,0.0,1.0,False,20221.0,1997000.82,177.0,34.0,0.0,197.7,49.85
3008400040,BK,11220,64201.0,8.0,0.0,16.0,15.0,0.0,0.0,False,11436.0,11993.84,125.0,0.0,30.0,196.3,124.91
4014550041,QN,11372,77133.0,104.0,20.0,15.0,12.0,0.0,2.0,False,43455.0,112458.53,328.0,0.0,4.0,201.1,8.21
4157060001,QN,11691,57027.0,72.0,14.0,15.0,6.0,0.0,4.0,False,3773.0,529880.79,407.0,22.0,12.0,187.8,112.5
2024780040,BX,10452,37854.0,61.0,12.0,15.0,13.0,0.0,6.0,False,18507.0,0.0,366.0,0.0,68.0,203.9,32.61
3013730025,BK,11213,62040.0,66.0,10.0,15.0,10.0,1.0,2.0,False,9571.0,176821.51,805.0,1.0,101.0,267.6,29.87
1020750017,MN,10031,65067.0,24.0,8.0,15.0,12.0,0.0,3.0,True,38724.0,367242.9,190.0,13.0,568.0,288.1,140.16
2028030030,BX,10457,44911.0,60.0,8.0,15.0,12.0,0.0,0.0,False,43700.0,0.0,773.0,0.0,91.0,237.0,77.52
2037370018,BX,10472,43125.0,155.0,7.0,15.0,10.0,0.0,2.0,False,392555.0,358878.02,502.0,19.0,370.0,461.0,63.17
4050050064,QN,11354,62833.0,94.0,6.0,15.0,13.0,1.0,4.0,False,46748.0,0.0,1118.0,0.0,481.0,353.5,123.16
2027280019,BX,10459,39276.0,25.0,5.0,15.0,13.0,0.0,1.0,False,292439.0,1799122.25,444.0,4.0,27.0,274.3,13.25
1021440057,MN,10033,75585.0,24.0,5.0,15.0,13.0,0.0,2.0,True,91088.0,708132.78,504.0,1.0,54.0,199.4,41.27
4008460042,QN,11105,100306.0,116.0,4.0,15.0,14.0,0.0,2.0,False,36978.0,68976.69,713.0,0.0,599.0,408.5,96.61
3051850059,BK,11226,81084.0,58.0,4.0,15.0,11.0,0.0,25.0,False,34596.0,0.0,702.0,0.0,215.0,347.8,17.35
4012940029,QN,11377,73292.0,88.0,4.0,15.0,10.0,0.0,2.0,False,16485.0,62598.18,291.0,0.0,253.0,344.3,61.56
3049050017,BK,11203,68028.0,125.0,4.0,15.0,11.0,0.0,1.0,False,5793.0,398942.4,297.0,0.0,18.0,309.1,27.47
2033280090,BX,10467,47806.0,89.0,4.0,15.0,10.0,0.0,5.0,False,93155.0,0.0,284.0,0.0,617.0,243.9,31.8
2037670077,BX,10472,43125.0,107.0,4.0,15.0,15.0,0.0,7.0,False,118912.0,8999.02,379.0,0.0,210.0,229.6,30.94
2031250030,BX,10460,36067.0,32.0,4.0,15.0,12.0,0.0,6.0,False,14859.0,895636.99,381.0,0.0,145.0,200.2,58.46
1018290029,MN,10026,74140.0,35.0,3.0,15.0,14.0,0.0,0.0,False,11498.0,0.0,665.0,2.0,302.0,449.4,82.7
4121410007,QN,11435,79430.0,34.0,3.0,15.0,10.0,0.0,3.0,False,35425.0,1666456.97,228.0,10.0,880.0,425.0,68.36
2028700050,BX,10453,35482.0,45.0,3.0,15.0,11.0,1.0,2.0,False,60347.0,3099687.76,470.0,4.0,270.0,324.1,145.63
3050820084,BK,11226,81084.0,60.0,3.0,15.0,11.0,0.0,9.0,False,22750.0,573950.73,235.0,26.0,655.0,288.7,77.52
2023740078,BX,10455,36701.0,27.0,3.0,15.0,10.0,0.0,6.0,False,27039.0,115367.22,198.0,0.0,292.0,216.2,97.35
2028440050,BX,10452,37854.0,38.0,3.0,15.0,12.0,1.0,8.0,False,30331.0,1198417.61,372.0,1.0,0.0,193.4,104.56
1010830001,MN,10019,121835.0,396.0,2.0,15.0,12.0,2.0,3.0,False,100995.0,68692.37,206.0,3.0,394.0,300.3,11.61
2045080010,BX,10467,47806.0,66.0,2.0,15.0,10.0,0.0,0.0,False,24397.0,0.0,140.0,0.0,348.0,287.9,40.97
3011900001,BK,11225,85201.0,78.0,2.0,15.0,10.0,0.0,5.0,False,10970.0,449921.44,646.0,0.0,182.0,266.1,66.54
4031050028,QN,11374,86333.0,101.0,2.0,15.0,14.0,0.0,0.0,False,14937.0,376945.94,260.0,0.0,250.0,253.9,11.46
3067730012,BK,11229,72556.0,48.0,2.0,15.0,14.0,0.0,2.0,False,3501.0,20229.5,106.0,0.0,101.0,248.1,53.34
5000480029,SI,10301,84937.0,28.0,2.0,15.0,14.0,0.0,0.0,False,6515.0,25434.82,164.0,0.0,115.0,190.2,60.65
1004070054,MN,10009,87963.0,28.0,1.0,15.0,15.0,0.0,4.0,True,723788.0,20568.14,602.0,12.0,231.0,351.6,110.71
3087210375,BK,11235,61689.0,208.0,1.0,15.0,13.0,0.0,3.0,False,193780.0,172227.69,114.0,0.0,499.0,338.5,26.69
1001640026,MN,10013,159474.0,21.0,1.0,15.0,10.0,1.0,0.0,False,4346806.0,157017.99,226.0,146.0,508.0,293.8,16.48
1013450030,MN,10022,171038.0,16.0,1.0,15.0,15.0,0.0,2.0,False,137253.0,1166361.56,261.0,4.0,106.0,272.1,145.54
3066490008,BK,11223,63950.0,37.0,1.0,15.0,12.0,0.0,0.0,False,4912.0,0.0,673.0,1.0,72.0,255.0,31.07
3013570065,BK,11233,62034.0,20.0,1.0,15.0,15.0,0.0,0.0,False,0.0,32004.32,135.0,0.0,27.0,248.7,95.05
2050710052,BX,10466,66328.0,24.0,1.0,15.0,13.0,0.0,1.0,False,68677.0,324449.57,746.0,3.0,30.0,229.8,101.12
1018430015,MN,10025,109195.0,24.0,1.0,15.0,11.0,0.0,3.0,False,12211.0,0.0,253.0,0.0,137.0,194.2,75.61
1011470030,MN,10023,157866.0,61.0,1.0,15.0,15.0,0.0,0.0,False,3068.0,36521.65,81.0,1.0,736.0,186.8,15.35
3050870017,BK,11226,81084.0,41.0,1.0,15.0,11.0,0.0,2.0,True,159334.0,0.0,373.0,3.0,10.0,185.7,14.28
4020040006,QN,11368,71798.0,6.0,0.0,15.0,15.0,0.0,2.0,True,343353.0,382352.95,678.0,41.0,75.0,437.3,55.21
1018790051,MN,10025,109195.0,25.0,0.0,15.0,15.0,0.0,3.0,True,16771.0,300644.71,917.0,0.0,96.0,328.9,134.46
2032020021,BX,10468,46624.0,36.0,0.0,15.0,14.0,0.0,0.0,False,89666.0,0.0,702.0,1.0,599.0,327.6,132.49
3011890064,BK,11225,85201.0,58.0,0.0,15.0,12.0,0.0,1.0,False,65.0,25013.010000000002,340.0,0.0,250.0,305.4,37.76
1007427501,MN,10011,146571.0,60.0,0.0,15.0,15.0,0.0,4.0,False,5928.0,0.0,102.0,0.0,0.0,283.1,90.86
1022230001,MN,10034,69786.0,43.0,0.0,15.0,10.0,0.0,5.0,False,6553.0,0.0,451.0,0.0,3.0,266.6,92.31
2032970052,BX,10458,42107.0,39.0,0.0,15.0,12.0,0.0,1.0,False,37217.0,0.0,227.0,1.0,107.0,214.0,30.08
1021170044,MN,10032,56588.0,20.0,0.0,15.0,14.0,0.0,0.0,False,2626.0,88517.22,386.0,6.0,16.0,207.7,78.27
2030230097,BX,10458,42107.0,16.0,0.0,15.0,12.0,0.0,2.0,False,14167.0,0.0,473.0,2.0,89.0,199.2,20.25
1020770032,MN,10031,65067.0,8.0,0.0,15.0,11.0,2.0,1.0,False,196116.0,459618.4,401.0,10.0,236.0,190.0,47.54
2031620017,BX,10453,35482.0,77.0,10.0,14.0,14.0,1.0,3.0,False,82448.0,0.0,810.0,2.0,145.0,347.0,56.34
2024720028,BX,10452,37854.0,36.0,10.0,14.0,10.0,0.0,6.0,False,48051.0,0.0,370.0,0.0,97.0,210.3,101.34
2031540065,BX,10458,42107.0,43.0,9.0,14.0,6.0,0.0,7.0,False,77494.0,0.0,815.0,0.0,477.0,335.4,78.14
1020540049,MN,10031,65067.0,41.0,9.0,14.0,9.0,0.0,2.0,False,11385.0,0.0,539.0,0.0,1.0,190.1,57.09
3051840031,BK,11226,81084.0,54.0,8.0,14.0,13.0,0.0,15.0,False,9070.0,1418.25,719.0,0.0,38.0,240.6,14.11
4033560030,QN,11415,88632.0,52.0,8.0,14.0,14.0,0.0,0.0,False,186972.0,1599148.95,67.0,0.0,480.0,202.9,22.38
3037850075,BK,11207,55419.0,59.0,7.0,14.0,13.0,3.0,2.0,False,9438.0,69964.23,748.0,14.0,243.0,432.3,50.53
1021740211,MN,10040,64022.0,72.0,7.0,14.0,12.0,0.0,0.0,False,13221.0,0.0,1105.0,1.0,94.0,388.6,91.48
3020270001,BK,11205,86753.0,158.0,6.0,14.0,8.0,0.0,1.0,False,1767.0,2901578.76,485.0,52.0,1126.0,697.5,72.47
3046940038,BK,11212,40060.0,27.0,6.0,14.0,7.0,0.0,0.0,False,170846.0,151238.92,519.0,0.0,113.0,232.9,33.99
3087107501,BK,11235,61689.0,141.0,6.0,14.0,13.0,0.0,1.0,False,10855.0,0.0,202.0,2.0,0.0,186.5,4.57
2033280008,BX,10467,47806.0,31.0,5.0,14.0,7.0,0.0,5.0,False,75661.0,100321.84,267.0,3.0,209.0,319.4,75.77
3046110064,BK,11212,40060.0,34.0,4.0,14.0,11.0,0.0,2.0,False,7501.0,104774.85,244.0,0.0,402.0,224.8,20.66
2037380046,BX,10472,43125.0,39.0,4.0,14.0,11.0,0.0,1.0,False,19611.0,0.0,550.0,0.0,1.0,198.9,37.84
2025520061,BX,10454,27500.0,90.0,4.0,14.0,11.0,0.0,1.0,False,25535.0,684021.51,100.0,0.0,521.0,198.1,17.22
2042840020,BX,10462,63460.0,72.0,3.0,14.0,13.0,1.0,9.0,False,82364.0,0.0,560.0,1.0,257.0,405.7,103.24
2032560064,BX,10463,72952.0,65.0,3.0,14.0,10.0,1.0,3.0,False,57214.0,73811.13,845.0,0.0,88.0,293.6,27.66
2028000004,BX,10457,44911.0,24.0,3.0,14.0,12.0,0.0,0.0,False,29838.0,267416.87,643.0,5.0,169.0,253.8,98.2
3066260043,BK,11223,63950.0,42.0,3.0,14.0,10.0,0.0,0.0,False,41917.0,0.0,336.0,2.0,27.0,230.4,55.43
4014770050,QN,11372,77133.0,56.0,3.0,14.0,14.0,0.0,1.0,False,12313.0,0.0,252.0,0.0,65.0,220.8,24.45
1021550039,MN,10033,75585.0,48.0,2.0,14.0,10.0,1.0,5.0,False,327120.0,770791.25,455.0,3.0,445.0,420.2,82.77
3072980007,BK,11229,72556.0,72.0,2.0,14.0,9.0,0.0,4.0,False,10093.0,36593.69,173.0,0.0,288.0,390.8,54.08
3013760061,BK,11213,62040.0,16.0,2.0,14.0,13.0,0.0,0.0,True,247469.0,683837.59,292.0,1.0,169.0,386.6,82.72
2030160005,BX,10460,36067.0,17.0,2.0,14.0,14.0,0.0,0.0,False,155908.0,412132.14,292.0,3.0,77.0,221.8,47.44
3024320030,BK,11211,105183.0,42.0,2.0,14.0,14.0,0.0,1.0,False,4624.0,43840.5,180.0,5.0,292.0,206.9,48.64
4098240043,QN,11432,75395.0,89.0,1.0,14.0,13.0,0.0,2.0,False,70697.0,110532.51,362.0,0.0,241.0,372.9,31.1
1019370001,MN,10027,64220.0,44.0,1.0,14.0,12.0,2.0,1.0,False,26318.0,2996199.88,137.0,2.0,385.0,367.8,68.02
1021760078,MN,10033,75585.0,44.0,1.0,14.0,14.0,0.0,3.0,False,2030.0,0.0,823.0,0.0,80.0,365.1,98.05
4097680012,QN,11432,75395.0,69.0,1.0,14.0,10.0,0.0,6.0,False,40707.0,578671.62,659.0,0.0,202.0,355.6,36.51
1018460052,MN,10026,74140.0,28.0,1.0,14.0,13.0,0.0,1.0,False,304302.0,156939.8,379.0,0.0,387.0,343.3,109.61
1021760100,MN,10033,75585.0,57.0,1.0,14.0,14.0,0.0,8.0,False,109390.0,538484.2,782.0,0.0,404.0,326.0,65.75
3012690063,BK,11225,85201.0,54.0,1.0,14.0,6.0,2.0,2.0,False,34966.0,160265.01,329.0,0.0,0.0,276.3,129.37
4007020005,QN,11103,92787.0,24.0,1.0,14.0,9.0,0.0,1.0,False,14427.0,0.0,484.0,1.0,99.0,256.4,35.56
3050557501,BK,11226,81084.0,40.0,1.0,14.0,6.0,0.0,1.0,False,1149.0,0.0,953.0,0.0,0.0,230.0,40.0
3050260034,BK,11225,85201.0,65.0,1.0,14.0,7.0,0.0,0.0,False,3307.0,18052.07,381.0,1.0,53.0,229.9,24.63
3067460015,BK,11230,69522.0,42.0,1.0,14.0,12.0,0.0,0.0,False,16781.0,88906.26000000001,118.0,0.0,233.0,199.5,37.15
3033350001,BK,11237,82570.0,43.0,1.0,14.0,9.0,0.0,0.0,False,48285.0,0.0,242.0,0.0,264.0,188.2,9.11
3021020069,BK,11205,86753.0,6.0,1.0,14.0,14.0,0.0,2.0,True,87173.0,11400.5,162.0,1.0,452.0,186.6,66.77
2045730005,BX,10467,47806.0,74.0,0.0,14.0,10.0,0.0,7.0,False,7936.0,114521.0,369.0,36.0,444.0,408.1,130.85
1020610001,MN,10031,65067.0,14.0,0.0,14.0,13.0,0.0,3.0,True,144028.0,95715.06,499.0,24.0,498.0,335.2,99.62
2033240104,BX,10467,47806.0,37.0,0.0,14.0,14.0,1.0,11.0,False,26299.0,-118.81,316.0,4.0,378.0,299.2,78.22
4005480005,QN,11102,102996.0,42.0,0.0,14.0,11.0,0.0,0.0,False,5021.0,5.02,109.0,7.0,607.0,268.4,20.01
1009367501,MN,10016,153065.0,1118.0,0.0,14.0,11.0,0.0,0.0,False,13440.0,0.0,192.0,0.0,0.0,267.6,1.08
1004490018,MN,10003,153750.0,23.0,0.0,14.0,14.0,0.0,2.0,False,109227.0,51381.06,413.0,0.0,202.0,266.9,68.78
2028620008,BX,10453,35482.0,86.0,0.0,14.0,13.0,0.0,6.0,False,278321.0,98801.04000000001,178.0,36.0,78.0,247.3,24.82
3008170037,BK,11220,64201.0,10.0,0.0,14.0,13.0,0.0,0.0,False,144896.0,37429.99,184.0,39.0,1.0,214.4,79.81
2042890050,BX,10462,63460.0,58.0,0.0,14.0,7.0,0.0,0.0,False,106246.0,767446.18,144.0,0.0,260.0,203.0,14.5
1019530063,MN,10027,64220.0,10.0,0.0,14.0,11.0,0.0,1.0,False,33313.0,0.0,210.0,0.0,141.0,195.1,55.2
3055800006,BK,11204,67588.0,48.0,0.0,14.0,11.0,0.0,0.0,False,9639.0,56920.02,176.0,0.0,47.0,187.8,65.8
3075790029,BK,11210,83261.0,360.0,29.0,13.0,12.0,1.0,15.0,False,10011.0,297698.89,898.0,1.0,357.0,604.9,110.01
3030580001,BK,11206,57280.0,774.0,23.0,13.0,7.0,0.0,2.0,False,50675.0,69496.82,463.0,0.0,678.0,501.1,11.75
2024640023,BX,10452,37854.0,130.0,11.0,13.0,12.0,0.0,6.0,False,774934.0,0.0,373.0,0.0,377.0,255.2,125.88
2032490206,BX,10468,46624.0,31.0,10.0,13.0,11.0,1.0,2.0,False,28482.0,0.0,743.0,0.0,89.0,205.4,31.0
4123220001,QN,11433,71177.0,267.0,9.0,13.0,13.0,0.0,0.0,False,10527.0,157332.42,89.0,0.0,703.0,236.8,12.34
2057540005,BX,10463,72952.0,54.0,9.0,13.0,11.0,0.0,0.0,False,46808.0,0.0,737.0,0.0,81.0,212.6,76.86
2028410050,BX,10452,37854.0,56.0,9.0,13.0,10.0,0.0,1.0,False,34624.0,0.0,576.0,0.0,39.0,200.8,23.66
3018600074,BK,11216,95000.0,70.0,8.0,13.0,10.0,0.0,1.0,False,8724.0,0.0,195.0,0.0,216.0,259.8,16.52
5031680161,SI,10304,71506.0,98.0,7.0,13.0,13.0,0.0,0.0,False,1865.0,97016.83,54.0,0.0,589.0,200.0,21.38
3052480012,BK,11210,83261.0,73.0,6.0,13.0,8.0,0.0,11.0,False,5234.0,0.0,541.0,0.0,433.0,485.8,95.74
4155410017,QN,11691,57027.0,180.0,6.0,13.0,11.0,0.0,0.0,False,41843.0,0.0,753.0,0.0,57.0,353.1,17.89
1020920046,MN,10031,65067.0,37.0,5.0,13.0,13.0,2.0,3.0,True,5281.0,61900.14000000001,138.0,2.0,418.0,196.0,52.32
1022170047,MN,10034,69786.0,48.0,4.0,13.0,12.0,1.0,31.0,False,19518.0,1809439.95,455.0,0.0,51.0,225.5,25.23
2033350154,BX,10467,47806.0,54.0,4.0,13.0,8.0,0.0,6.0,False,40061.0,-119.3,203.0,0.0,57.0,215.1,80.69
3052190040,BK,11226,81084.0,108.0,3.0,13.0,11.0,0.0,0.0,False,4516.0,171676.97999999998,567.0,0.0,290.0,258.3,63.01
3050620051,BK,11226,81084.0,59.0,3.0,13.0,13.0,0.0,11.0,False,12349.0,0.0,490.0,0.0,77.0,245.5,57.01
2028630010,BX,10453,35482.0,16.0,3.0,13.0,9.0,0.0,1.0,False,42322.0,83587.8,149.0,1.0,538.0,232.8,104.93
1021700131,MN,10040,64022.0,204.0,3.0,13.0,13.0,0.0,0.0,False,104831.0,1571465.95,151.0,0.0,156.0,221.8,4.77
2031150013,BX,10458,42107.0,50.0,3.0,13.0,13.0,1.0,8.0,False,108799.0,0.0,552.0,0.0,0.0,198.3,14.22
4014550065,QN,11372,77133.0,43.0,3.0,13.0,9.0,1.0,4.0,True,21877.0,0.0,461.0,12.0,162.0,195.5,25.35
2037410022,BX,10472,43125.0,83.0,2.0,13.0,13.0,0.0,1.0,False,62912.0,0.0,508.0,0.0,864.0,570.4,90.36
2032750057,BX,10458,42107.0,27.0,2.0,13.0,12.0,1.0,5.0,True,514744.0,243264.16,1009.0,14.0,18.0,380.3,129.8
2023980022,BX,10455,36701.0,76.0,2.0,13.0,12.0,0.0,2.0,False,7743.0,0.0,51.0,0.0,386.0,296.9,22.34
3087170036,BK,11235,61689.0,59.0,2.0,13.0,13.0,0.0,2.0,False,18251.0,0.0,655.0,0.0,126.0,285.8,70.48
4050460037,QN,11355,53700.0,50.0,2.0,13.0,11.0,0.0,1.0,False,9498.0,25.0,156.0,0.0,476.0,268.4,71.52
3015170002,BK,11233,62034.0,27.0,2.0,13.0,12.0,0.0,1.0,True,382413.0,0.0,215.0,3.0,78.0,222.9,50.74
1012080029,MN,10025,109195.0,174.0,2.0,13.0,11.0,0.0,1.0,False,5341.0,409926.89,276.0,0.0,384.0,219.9,26.12
3063340006,BK,11214,64286.0,95.0,2.0,13.0,11.0,0.0,0.0,False,13607.0,53021.92,229.0,0.0,349.0,218.2,24.5
2030300159,BX,10458,42107.0,20.0,2.0,13.0,8.0,0.0,4.0,True,517236.0,0.0,549.0,23.0,49.0,201.2,83.05
2023600070,BX,10451,37111.0,44.0,2.0,13.0,12.0,0.0,5.0,False,24521.0,49926.01,42.0,1.0,57.0,192.2,29.46
3050260335,BK,11225,85201.0,21.0,1.0,13.0,9.0,0.0,1.0,False,1711.0,0.0,403.0,0.0,15.0,411.1,106.99
4030850036,QN,11374,86333.0,88.0,1.0,13.0,5.0,0.0,0.0,False,699.0,500004.52,92.0,0.0,477.0,374.6,94.79
1018730001,MN,10025,109195.0,38.0,1.0,13.0,7.0,0.0,0.0,False,64299.0,0.0,141.0,0.0,154.0,263.8,74.37
3027640008,BK,11211,105183.0,35.0,1.0,13.0,13.0,0.0,0.0,False,325418.0,215235.57,45.0,7.0,806.0,254.1,106.58
3052200077,BK,11226,81084.0,32.0,1.0,13.0,11.0,0.0,0.0,True,12185.0,106238.55,468.0,0.0,68.0,249.6,103.06
1021370058,MN,10032,56588.0,43.0,1.0,13.0,8.0,0.0,1.0,False,23505.0,0.0,654.0,0.0,78.0,248.9,53.58
2041940006,BX,10461,65023.0,5.0,1.0,13.0,11.0,0.0,1.0,False,154928.0,274708.01,458.0,0.0,0.0,204.9,107.95
4157740053,QN,11691,57027.0,7.0,1.0,13.0,11.0,0.0,3.0,True,3072.0,2021.0,490.0,1.0,0.0,201.3,35.66
4014630001,QN,11372,77133.0,82.0,1.0,13.0,10.0,1.0,1.0,False,109581.0,1650424.74,376.0,12.0,157.0,198.7,19.13
2031510030,BX,10458,42107.0,39.0,1.0,13.0,11.0,0.0,3.0,False,55320.0,3585.61,441.0,0.0,51.0,197.3,36.75
1017260152,MN,10027,64220.0,8.0,1.0,13.0,10.0,0.0,1.0,False,1544.0,116.75,282.0,75.0,312.0,189.7,109.7
3048530035,BK,11226,81084.0,118.0,0.0,13.0,7.0,0.0,1.0,False,88928.0,104507.62,708.0,0.0,435.0,500.0,94.51
1021540021,MN,10033,75585.0,36.0,0.0,13.0,8.0,0.0,0.0,False,146119.0,17319.33,385.0,18.0,461.0,302.3,114.29
3067640012,BK,11230,69522.0,55.0,0.0,13.0,13.0,0.0,1.0,False,23037.0,0.0,209.0,1.0,563.0,278.8,39.14
2059190460,BX,10463,72952.0,110.0,0.0,13.0,1.0,0.0,0.0,False,83539.0,215536.75,69.0,0.0,72.0,273.2,16.65
4053090003,QN,11358,88729.0,36.0,0.0,13.0,12.0,0.0,1.0,False,46924.0,1197988.38,276.0,16.0,156.0,269.9,2.89
1018210014,MN,10026,74140.0,36.0,0.0,13.0,13.0,0.0,1.0,False,44.0,18231.64,1349.0,1.0,36.0,257.7,118.81
1012420001,MN,10025,109195.0,65.0,0.0,13.0,6.0,0.0,0.0,False,5701.0,112885.36,218.0,0.0,370.0,249.6,18.0
1003100025,MN,10002,46525.0,16.0,0.0,13.0,13.0,0.0,1.0,False,2315.0,27900.95,297.0,75.0,0.0,234.9,96.43
4034730047,QN,11385,87365.0,6.0,0.0,13.0,9.0,0.0,0.0,False,14377.0,6484.91,560.0,12.0,94.0,211.8,4.9
1019480001,MN,10027,64220.0,14.0,0.0,13.0,8.0,0.0,2.0,False,144044.0,482110.05,21.0,16.0,442.0,210.4,49.78
3024380036,BK,11211,105183.0,30.0,0.0,13.0,12.0,0.0,0.0,True,25989.0,15485.43,536.0,1.0,48.0,198.7,53.75
4156650001,QN,11691,57027.0,126.0,16.0,12.0,11.0,0.0,2.0,False,1260.0,0.0,373.0,0.0,156.0,310.2,36.91
2029730041,BX,10459,39276.0,35.0,14.0,12.0,10.0,0.0,5.0,False,73804.0,939018.83,334.0,0.0,56.0,196.6,145.52
2033430216,BX,10467,47806.0,85.0,13.0,12.0,11.0,0.0,11.0,False,90930.0,0.0,288.0,0.0,44.0,185.6,18.78
2049650018,BX,10466,66328.0,46.0,11.0,12.0,10.0,0.0,2.0,False,153257.0,207015.06,183.0,4.0,677.0,240.8,100.84
2028700045,BX,10453,35482.0,45.0,10.0,12.0,11.0,0.0,2.0,False,67815.0,48715.98,267.0,0.0,275.0,233.8,61.9
3036340001,BK,11212,40060.0,423.0,10.0,12.0,12.0,0.0,0.0,False,35809.0,344931.16000000003,162.0,0.0,515.0,212.8,15.43
4097680001,QN,11432,75395.0,71.0,8.0,12.0,10.0,2.0,10.0,False,19730.0,856763.31,234.0,1.0,829.0,360.0,81.35
